,type,lon,lat,geometry
0,railway,43.076848,44.1201963,POINT (43.076848 44.1201963)
1,railway,43.1398697,44.2138897,POINT (43.1398697 44.2138897)
2,railway,41.9637009,44.6307774,POINT (41.9637009 44.6307774)
3,railway,47.8852707,42.5472374,POINT (47.8852707 42.5472374)
4,railway,46.8107369,45.3333768,POINT (46.8107369 45.3333768)
5,railway,47.9415922,42.4697982,POINT (47.9415922 42.4697982)
6,railway,48.0240139,42.3079759,POINT (48.0240139 42.3079759)
7,atm,41.6221549,43.289578,POINT (41.6221549 43.289578)
8,railway,42.8543592,44.0482243,POINT (42.8543592 44.0482243)
9,food,43.067444,44.0357201,POINT (43.067444 44.0357201)
10,railway,42.2175969,45.1041643,POINT (42.2175969 45.1041643)
11,railway,42.4167266,45.2092831,POINT (42.4167266 45.2092831)
12,railway,42.6642561,45.2228852,POINT (42.6642561 45.2228852)
13,railway,43.3393734,45.89757,POINT (43.3393734 45.89757)
14,food,44.2238864,43.0399143,POINT (44.2238864 43.0399143)
15,atm,44.2241121,43.0375728,POINT (44.2241121 43.0375728)
16,food,43.8364804,42.5986124,POINT (43.8364804 42.5986124)
17,food,44.2211943,43.0531733,POINT (44.2211943 43.0531733)
18,food,43.0651796,44.0610235,POINT (43.0651796 44.0610235)
19,railway,43.0550276,44.0377505,POINT (43.0550276 44.0377505)
20,food,42.8695033,44.0506192,POINT (42.8695033 44.0506192)
21,food,41.280706,43.5629048,POINT (41.280706 43.5629048)
22,railway,41.0374455,45.4474799,POINT (41.0374455 45.4474799)
23,railway,44.2928981,43.267261,POINT (44.2928981 43.267261)
24,food,42.5620663,43.24629,POINT (42.5620663 43.24629)
25,hospital,42.8527742,44.0487731,POINT (42.8527742 44.0487731)
26,school,42.8571866,44.042868,POINT (42.8571866 44.042868)
27,hospital,41.9276332,45.0040232,POINT (41.9276332 45.0040232)
28,hospital,41.9032157,45.0412057,POINT (41.9032157 45.0412057)
29,food,42.6105341,43.2482557,POINT (42.6105341 43.2482557)
30,food,42.5150656,43.2564632,POINT (42.5150656 43.2564632)
31,food,42.5162311,43.256075,POINT (42.5162311 43.256075)
32,food,45.7064728,43.304469,POINT (45.7064728 43.304469)
33,food,45.7067947,43.3041176,POINT (45.7067947 43.3041176)
34,food,45.7034453,43.3066133,POINT (45.7034453 43.3066133)
35,food,41.9327454,44.8532155,POINT (41.9327454 44.8532155)
36,railway,44.066488,43.6218599,POINT (44.066488 43.6218599)
37,hospital,41.7004366,45.3776739,POINT (41.7004366 45.3776739)
38,hospital,41.698198,45.373917,POINT (41.698198 45.373917)
39,school,41.6911697,45.358654,POINT (41.6911697 45.358654)
40,school,41.7112188,45.364363,POINT (41.7112188 45.364363)
41,school,41.7193055,45.3642869,POINT (41.7193055 45.3642869)
42,food,41.711772,45.3744798,POINT (41.711772 45.3744798)
43,food,41.6538667,43.2944963,POINT (41.6538667 43.2944963)
44,food,41.6729247,43.2924201,POINT (41.6729247 43.2924201)
45,food,42.7105805,43.9270116,POINT (42.7105805 43.9270116)
46,railway,43.478561,44.1677279,POINT (43.478561 44.1677279)
47,railway,42.7246524,43.9225951,POINT (42.7246524 43.9225951)
48,railway,41.2071573,45.488567,POINT (41.2071573 45.488567)
49,hospital,41.2119967,45.4870342,POINT (41.2119967 45.4870342)
50,bank,41.9479667,44.6240638,POINT (41.9479667 44.6240638)
51,bank,43.1288216,44.0381217,POINT (43.1288216 44.0381217)
52,school,41.9069327,43.8048655,POINT (41.9069327 43.8048655)
53,food,43.072356,44.0375252,POINT (43.072356 44.0375252)
54,food,43.064947,44.054492,POINT (43.064947 44.054492)
55,food,43.0636737,44.0617846,POINT (43.0636737 44.0617846)
56,food,42.0682309,44.2370192,POINT (42.0682309 44.2370192)
57,food,42.0664063,44.2381427,POINT (42.0664063 44.2381427)
58,school,42.0632097,44.2370631,POINT (42.0632097 44.2370631)
59,railway,42.068981,44.2376037,POINT (42.068981 44.2376037)
60,food,42.048354,44.2134704,POINT (42.048354 44.2134704)
